side,price,volume,qid,internal_timestamp
S,62677.71,0.03211,100680174,2024-02-29 11:00:47+00:00
S,62677.93,0.15,100680176,2024-02-29 11:00:47+00:00
S,62678.0,0.00016,100689192,2024-02-29 11:00:47+00:00
S,62678.28,0.13,100679408,2024-02-29 11:00:47+00:00
S,62679.1,0.00016,100689194,2024-02-29 11:00:47+00:00
B,62673.21,0.08778,109352507,2024-02-29 11:00:47+00:00
B,62673.32,0.15,109186509,2024-02-29 11:00:47+00:00
B,62673.33,0.27556,109359555,2024-02-29 11:00:47+00:00
B,62673.52,0.00012,109275319,2024-02-29 11:00:47+00:00
B,62674.7,0.00016,109356181,2024-02-29 11:00:47+00:00
B,62675.85,0.0938,109366925,2024-02-29 11:00:47+00:00
B,62676.09,0.00012,109275317,2024-02-29 11:00:47+00:00
B,62676.41,0.15952,109364861,2024-02-29 11:00:47+00:00
B,62676.46,0.31904,109356179,2024-02-29 11:00:47+00:00
B,62676.5,2.40285,109368691,2024-02-29 11:00:47+00:00
S,62676.51,1.95576,100704256,2024-02-29 11:00:48+00:00
S,62676.52,0.22018,100691026,2024-02-29 11:00:48+00:00
S,62676.77,0.00012,100680168,2024-02-29 11:00:48+00:00
S,62676.79,0.0944,100704258,2024-02-29 11:00:48+00:00
S,62677.71,0.03211,100680174,2024-02-29 11:00:48+00:00
S,62677.93,0.15,100680176,2024-02-29 11:00:48+00:00
S,62678.0,0.00016,100689192,2024-02-29 11:00:48+00:00
S,62678.28,0.13,100679408,2024-02-29 11:00:48+00:00
S,62679.1,0.00016,100689194,2024-02-29 11:00:48+00:00
S,62679.6,0.44611,100698308,2024-02-29 11:00:48+00:00
B,62673.21,0.08778,109352507,2024-02-29 11:00:48+00:00
B,62673.32,0.15,109186509,2024-02-29 11:00:48+00:00
B,62673.33,0.27556,109359555,2024-02-29 11:00:48+00:00
B,62673.52,0.00012,109275319,2024-02-29 11:00:48+00:00
B,62674.7,0.00016,109356181,2024-02-29 11:00:48+00:00
B,62675.85,0.0938,109366925,2024-02-29 11:00:48+00:00
B,62676.09,0.00012,109275317,2024-02-29 11:00:48+00:00
B,62676.41,0.15952,109364861,2024-02-29 11:00:48+00:00
B,62676.46,0.31904,109356179,2024-02-29 11:00:48+00:00
B,62676.5,2.4538,109374061,2024-02-29 11:00:48+00:00
S,62676.51,3.28454,100708484,2024-02-29 11:00:49+00:00
S,62676.52,0.22018,100691026,2024-02-29 11:00:49+00:00
S,62676.77,0.00012,100680168,2024-02-29 11:00:49+00:00
S,62676.79,0.0944,100704258,2024-02-29 11:00:49+00:00
S,62677.71,0.03211,100680174,2024-02-29 11:00:49+00:00
S,62677.93,0.15,100680176,2024-02-29 11:00:49+00:00
S,62678.0,0.00016,100689192,2024-02-29 11:00:49+00:00
S,62678.03,0.02393,100706098,2024-02-29 11:00:49+00:00
S,62678.28,0.13,100679408,2024-02-29 11:00:49+00:00
S,62679.1,0.00016,100689194,2024-02-29 11:00:49+00:00
B,62673.21,0.08778,109352507,2024-02-29 11:00:49+00:00
B,62673.32,0.15,109186509,2024-02-29 11:00:49+00:00
B,62673.33,0.27556,109359555,2024-02-29 11:00:49+00:00
B,62673.52,0.00012,109275319,2024-02-29 11:00:49+00:00
B,62674.15,0.31905,109378411,2024-02-29 11:00:49+00:00
B,62674.16,0.15952,109379297,2024-02-29 11:00:49+00:00
B,62674.6,0.04,109380203,2024-02-29 11:00:49+00:00
B,62674.7,0.00016,109356181,2024-02-29 11:00:49+00:00
B,62676.09,0.00012,109275317,2024-02-29 11:00:49+00:00
B,62676.5,2.05611,109377343,2024-02-29 11:00:49+00:00
S,62676.51,3.43799,100716108,2024-02-29 11:00:50+00:00
S,62676.52,0.24282,100712918,2024-02-29 11:00:50+00:00
S,62676.77,0.00012,100680168,2024-02-29 11:00:50+00:00
S,62676.79,0.0944,100704258,2024-02-29 11:00:50+00:00
S,62677.7,0.01,100713984,2024-02-29 11:00:50+00:00
S,62677.71,0.03211,100680174,2024-02-29 11:00:50+00:00
S,62677.93,0.15,100680176,2024-02-29 11:00:50+00:00
S,62678.0,0.00016,100689192,2024-02-29 11:00:50+00:00
S,62678.03,0.02393,100706098,2024-02-29 11:00:50+00:00
S,62678.28,0.13,100679408,2024-02-29 11:00:50+00:00
B,62673.21,0.08778,109352507,2024-02-29 11:00:50+00:00
B,62673.32,0.15,109186509,2024-02-29 11:00:50+00:00
B,62673.33,0.27556,109359555,2024-02-29 11:00:50+00:00
B,62673.52,0.00012,109275319,2024-02-29 11:00:50+00:00
B,62674.15,0.31905,109378411,2024-02-29 11:00:50+00:00
B,62674.6,0.04,109380203,2024-02-29 11:00:50+00:00
B,62674.7,0.00016,109356181,2024-02-29 11:00:50+00:00
B,62676.0,0.15952,109385115,2024-02-29 11:00:50+00:00
B,62676.09,0.00012,109275317,2024-02-29 11:00:50+00:00
B,62676.5,1.83218,109377343,2024-02-29 11:00:50+00:00
S,62676.51,2.96201,100718590,2024-02-29 11:00:51+00:00
S,62676.52,0.25632,100717030,2024-02-29 11:00:51+00:00
S,62676.77,0.00012,100680168,2024-02-29 11:00:51+00:00
S,62676.79,0.0944,100704258,2024-02-29 11:00:51+00:00
S,62677.69,0.01436,100716618,2024-02-29 11:00:51+00:00
S,62677.7,0.01,100713984,2024-02-29 11:00:51+00:00
S,62677.71,0.03211,100680174,2024-02-29 11:00:51+00:00
S,62677.93,0.15,100680176,2024-02-29 11:00:51+00:00
S,62678.0,0.00016,100689192,2024-02-29 11:00:51+00:00
S,62678.03,0.02393,100706098,2024-02-29 11:00:51+00:00
B,62673.32,0.15,109186509,2024-02-29 11:00:51+00:00
B,62673.33,0.27556,109359555,2024-02-29 11:00:51+00:00
B,62673.52,0.00012,109275319,2024-02-29 11:00:51+00:00
B,62674.15,0.31905,109378411,2024-02-29 11:00:51+00:00
B,62674.6,0.04,109380203,2024-02-29 11:00:51+00:00
B,62674.7,0.00016,109356181,2024-02-29 11:00:51+00:00
B,62674.93,0.15952,109392545,2024-02-29 11:00:51+00:00
B,62675.44,0.05137,109389903,2024-02-29 11:00:51+00:00
B,62676.09,0.00012,109275317,2024-02-29 11:00:51+00:00
B,62676.5,1.80312,109390489,2024-02-29 11:00:51+00:00
S,62676.51,3.50387,100725842,2024-02-29 11:00:52+00:00
S,62676.52,0.25632,100717030,2024-02-29 11:00:52+00:00
S,62676.77,0.00012,100680168,2024-02-29 11:00:52+00:00
S,62676.79,0.0944,100704258,2024-02-29 11:00:52+00:00
S,62677.7,0.01491,100723200,2024-02-29 11:00:52+00:00
S,62677.71,0.03211,100680174,2024-02-29 11:00:52+00:00
S,62677.93,0.15,100680176,2024-02-29 11:00:52+00:00
S,62678.03,0.02393,100706098,2024-02-29 11:00:52+00:00
S,62678.27,0.00016,100722732,2024-02-29 11:00:52+00:00
S,62678.28,0.13,100679408,2024-02-29 11:00:52+00:00
B,62673.33,0.27556,109359555,2024-02-29 11:00:52+00:00
B,62673.52,0.00012,109275319,2024-02-29 11:00:52+00:00
B,62674.08,0.14992,109394741,2024-02-29 11:00:52+00:00
B,62674.15,0.31905,109378411,2024-02-29 11:00:52+00:00
B,62674.6,0.04,109380203,2024-02-29 11:00:52+00:00
B,62674.68,0.15952,109397591,2024-02-29 11:00:52+00:00
B,62675.0,0.00016,109394139,2024-02-29 11:00:52+00:00
B,62675.44,0.05137,109389903,2024-02-29 11:00:52+00:00
B,62676.09,0.00012,109275317,2024-02-29 11:00:52+00:00
B,62676.5,1.64253,109397589,2024-02-29 11:00:52+00:00
S,62676.51,3.71199,100730190,2024-02-29 11:00:53+00:00
S,62676.52,0.25632,100717030,2024-02-29 11:00:53+00:00
S,62676.77,0.00012,100680168,2024-02-29 11:00:53+00:00
S,62676.79,0.094,100704258,2024-02-29 11:00:53+00:00
S,62677.71,0.03211,100680174,2024-02-29 11:00:53+00:00
S,62677.93,0.15,100680176,2024-02-29 11:00:53+00:00
S,62678.03,0.02393,100706098,2024-02-29 11:00:53+00:00
S,62678.27,0.00016,100722732,2024-02-29 11:00:53+00:00
S,62678.28,0.13,100679408,2024-02-29 11:00:53+00:00
S,62678.59,0.31903,100720900,2024-02-29 11:00:53+00:00
B,62673.33,0.27556,109359555,2024-02-29 11:00:53+00:00
B,62673.52,0.00012,109275319,2024-02-29 11:00:53+00:00
B,62674.15,0.31905,109378411,2024-02-29 11:00:53+00:00
B,62674.47,0.15952,109402275,2024-02-29 11:00:53+00:00
B,62674.6,0.04,109380203,2024-02-29 11:00:53+00:00
B,62675.0,0.00016,109394139,2024-02-29 11:00:53+00:00
B,62675.15,0.1598,109401657,2024-02-29 11:00:53+00:00
B,62675.44,0.05137,109389903,2024-02-29 11:00:53+00:00
B,62676.09,0.00012,109275317,2024-02-29 11:00:53+00:00
B,62676.5,1.67107,109402273,2024-02-29 11:00:53+00:00
S,62676.51,4.66029,100736802,2024-02-29 11:00:54+00:00
S,62676.52,0.25632,100717030,2024-02-29 11:00:54+00:00
S,62676.77,0.00012,100680168,2024-02-29 11:00:54+00:00
S,62676.79,0.094,100704258,2024-02-29 11:00:54+00:00
S,62677.71,0.03211,100680174,2024-02-29 11:00:54+00:00
S,62677.93,0.15,100680176,2024-02-29 11:00:54+00:00
S,62678.03,0.02393,100706098,2024-02-29 11:00:54+00:00
S,62678.27,0.00016,100722732,2024-02-29 11:00:54+00:00
S,62678.28,0.13,100679408,2024-02-29 11:00:54+00:00
S,62678.59,0.31903,100720900,2024-02-29 11:00:54+00:00
B,62673.2,0.19981,109184921,2024-02-29 11:00:54+00:00
B,62673.21,0.08778,109352507,2024-02-29 11:00:54+00:00
B,62673.23,0.00016,109394141,2024-02-29 11:00:54+00:00
B,62673.32,0.15,109186509,2024-02-29 11:00:54+00:00
B,62673.52,0.00012,109275319,2024-02-29 11:00:54+00:00
B,62674.6,0.04,109380203,2024-02-29 11:00:54+00:00
B,62675.0,0.00016,109394139,2024-02-29 11:00:54+00:00
B,62675.44,0.05137,109389903,2024-02-29 11:00:54+00:00
B,62676.09,0.00012,109275317,2024-02-29 11:00:54+00:00
B,62676.5,0.32248,109402273,2024-02-29 11:00:54+00:00
S,62673.53,3.84627,100742978,2024-02-29 11:00:55+00:00
S,62673.83,0.21028,100738332,2024-02-29 11:00:55+00:00
S,62674.22,0.0002,100738334,2024-02-29 11:00:55+00:00
S,62674.61,0.13,100738338,2024-02-29 11:00:55+00:00
S,62675.45,0.13,100738342,2024-02-29 11:00:55+00:00
S,62676.09,0.66642,100739848,2024-02-29 11:00:55+00:00
S,62676.1,0.59433,100738346,2024-02-29 11:00:55+00:00
S,62676.39,0.15,100738348,2024-02-29 11:00:55+00:00
S,62676.49,0.31904,100742980,2024-02-29 11:00:55+00:00
S,62676.51,1.34412,100739348,2024-02-29 11:00:55+00:00
B,62671.09,0.00702,108417609,2024-02-29 11:00:55+00:00
B,62671.1,0.06382,108405107,2024-02-29 11:00:55+00:00
B,62671.58,0.00012,109415667,2024-02-29 11:00:55+00:00
B,62671.77,0.38333,109271027,2024-02-29 11:00:55+00:00
B,62671.78,0.02115,109347063,2024-02-29 11:00:55+00:00
B,62672.9,0.02152,109187419,2024-02-29 11:00:55+00:00
B,62673.2,0.06981,109184921,2024-02-29 11:00:55+00:00
B,62673.21,0.08778,109352507,2024-02-29 11:00:55+00:00
B,62673.23,0.00016,109394141,2024-02-29 11:00:55+00:00
B,62673.52,0.41773,109416199,2024-02-29 11:00:55+00:00
S,62673.53,3.75448,100748758,2024-02-29 11:00:56+00:00
S,62673.83,0.21028,100738332,2024-02-29 11:00:56+00:00
S,62674.61,0.13,100738338,2024-02-29 11:00:56+00:00
S,62675.45,0.13,100738342,2024-02-29 11:00:56+00:00
S,62676.09,0.66642,100739848,2024-02-29 11:00:56+00:00
S,62676.1,0.4817,100738346,2024-02-29 11:00:56+00:00
S,62676.39,0.15,100738348,2024-02-29 11:00:56+00:00
S,62676.49,0.31904,100742980,2024-02-29 11:00:56+00:00
S,62676.51,1.34412,100739348,2024-02-29 11:00:56+00:00
S,62676.52,0.25632,100717030,2024-02-29 11:00:56+00:00
B,62671.1,0.06382,108405107,2024-02-29 11:00:56+00:00
B,62671.58,0.00012,109415667,2024-02-29 11:00:56+00:00
B,62671.77,0.38333,109271027,2024-02-29 11:00:56+00:00
B,62671.78,0.02115,109347063,2024-02-29 11:00:56+00:00
B,62672.9,0.02152,109187419,2024-02-29 11:00:56+00:00
B,62673.12,0.1355,109422893,2024-02-29 11:00:56+00:00
B,62673.2,0.06981,109184921,2024-02-29 11:00:56+00:00
B,62673.21,0.08778,109352507,2024-02-29 11:00:56+00:00
B,62673.23,0.00016,109394141,2024-02-29 11:00:56+00:00
B,62673.52,1.05907,109424837,2024-02-29 11:00:56+00:00
S,62673.53,3.69575,100752354,2024-02-29 11:00:57+00:00
S,62673.83,0.13,100738332,2024-02-29 11:00:57+00:00
S,62674.61,0.13,100738338,2024-02-29 11:00:57+00:00
S,62675.45,0.13,100738342,2024-02-29 11:00:57+00:00
S,62675.75,0.31904,100750410,2024-02-29 11:00:57+00:00
S,62676.1,0.4817,100738346,2024-02-29 11:00:57+00:00
S,62676.39,0.15,100738348,2024-02-29 11:00:57+00:00
S,62676.5,0.00408,100750412,2024-02-29 11:00:57+00:00
S,62676.51,1.34412,100739348,2024-02-29 11:00:57+00:00
S,62676.52,0.25632,100717030,2024-02-29 11:00:57+00:00
B,62671.1,0.06382,108405107,2024-02-29 11:00:57+00:00
B,62671.58,0.00012,109415667,2024-02-29 11:00:57+00:00
B,62671.77,0.38333,109271027,2024-02-29 11:00:57+00:00
B,62671.78,0.02115,109347063,2024-02-29 11:00:57+00:00
B,62671.96,0.10597,109431475,2024-02-29 11:00:57+00:00
B,62672.9,0.02152,109187419,2024-02-29 11:00:57+00:00
B,62673.2,0.06981,109184921,2024-02-29 11:00:57+00:00
B,62673.21,0.08778,109352507,2024-02-29 11:00:57+00:00
B,62673.23,0.00016,109428527,2024-02-29 11:00:57+00:00
B,62673.52,0.07509,109430295,2024-02-29 11:00:57+00:00
S,62662.92,2.77372,100765190,2024-02-29 11:00:58+00:00
S,62663.64,0.3191,100764268,2024-02-29 11:00:58+00:00
S,62664.07,0.82069,100761192,2024-02-29 11:00:58+00:00
S,62664.34,0.19991,100762978,2024-02-29 11:00:58+00:00
S,62664.41,0.09623,100761194,2024-02-29 11:00:58+00:00
S,62664.44,0.01165,100761196,2024-02-29 11:00:58+00:00
S,62664.86,0.00013,100762980,2024-02-29 11:00:58+00:00
S,62664.93,0.01595,100761198,2024-02-29 11:00:58+00:00
S,62665.74,0.19152,100765192,2024-02-29 11:00:58+00:00
S,62665.75,0.31909,100764270,2024-02-29 11:00:58+00:00
B,62660.7,0.00015,108436889,2024-02-29 11:00:58+00:00
B,62660.84,0.04,109400649,2024-02-29 11:00:58+00:00
B,62660.97,0.00012,109439165,2024-02-29 11:00:58+00:00
B,62661.1,0.06383,108374145,2024-02-29 11:00:58+00:00
B,62661.22,0.05,109302565,2024-02-29 11:00:58+00:00
B,62661.31,0.15984,109441579,2024-02-29 11:00:58+00:00
B,62662.02,0.08612,109440457,2024-02-29 11:00:58+00:00
B,62662.86,0.00801,109171839,2024-02-29 11:00:58+00:00
B,62662.9,0.15,109436333,2024-02-29 11:00:58+00:00
B,62662.91,0.65364,109440455,2024-02-29 11:00:58+00:00
S,62661.23,6.48766,100771662,2024-02-29 11:00:59+00:00
S,62662.86,0.0146,100770904,2024-02-29 11:00:59+00:00
S,62662.87,0.15,100770174,2024-02-29 11:00:59+00:00
S,62662.92,0.71025,100769332,2024-02-29 11:00:59+00:00
S,62663.63,0.02092,100770178,2024-02-29 11:00:59+00:00
S,62664.34,0.19991,100762978,2024-02-29 11:00:59+00:00
S,62664.41,0.01595,100761194,2024-02-29 11:00:59+00:00
S,62664.44,0.01165,100761196,2024-02-29 11:00:59+00:00
S,62664.86,0.00013,100762980,2024-02-29 11:00:59+00:00
S,62664.93,0.01595,100761198,2024-02-29 11:00:59+00:00
B,62658.35,0.14227,109449135,2024-02-29 11:00:59+00:00
B,62658.4,0.00012,109439167,2024-02-29 11:00:59+00:00
B,62659.0,0.00387,109271041,2024-02-29 11:00:59+00:00
B,62659.58,0.00764,109038969,2024-02-29 11:00:59+00:00
B,62660.0,0.0322,108789659,2024-02-29 11:00:59+00:00
B,62660.84,0.04,109400649,2024-02-29 11:00:59+00:00
B,62660.97,0.00012,109439165,2024-02-29 11:00:59+00:00
B,62661.01,0.08641,109449133,2024-02-29 11:00:59+00:00
B,62661.1,0.06383,108374145,2024-02-29 11:00:59+00:00
B,62661.22,0.30724,109449131,2024-02-29 11:00:59+00:00
S,62661.23,6.57017,100777312,2024-02-29 11:01:00+00:00
S,62662.86,0.0146,100770904,2024-02-29 11:01:00+00:00
S,62662.87,0.15,100770174,2024-02-29 11:01:00+00:00
S,62662.91,0.00316,100774366,2024-02-29 11:01:00+00:00
S,62662.92,0.71025,100769332,2024-02-29 11:01:00+00:00
S,62663.62,0.11998,100772782,2024-02-29 11:01:00+00:00
S,62663.63,0.02092,100770178,2024-02-29 11:01:00+00:00
S,62664.34,0.19991,100762978,2024-02-29 11:01:00+00:00
S,62664.41,0.01595,100761194,2024-02-29 11:01:00+00:00
S,62664.44,0.01165,100761196,2024-02-29 11:01:00+00:00
B,62657.49,0.01,109439169,2024-02-29 11:01:00+00:00
B,62658.4,0.00012,109439167,2024-02-29 11:01:00+00:00
B,62659.0,0.00387,109271041,2024-02-29 11:01:00+00:00
B,62659.58,0.00764,109038969,2024-02-29 11:01:00+00:00
B,62660.0,0.0322,108789659,2024-02-29 11:01:00+00:00
B,62660.84,0.04,109400649,2024-02-29 11:01:00+00:00
B,62660.97,0.00012,109439165,2024-02-29 11:01:00+00:00
B,62661.01,0.08641,109449133,2024-02-29 11:01:00+00:00
B,62661.1,0.06383,108374145,2024-02-29 11:01:00+00:00
B,62661.22,0.36458,109454823,2024-02-29 11:01:00+00:00
S,62656.66,5.7885,100785280,2024-02-29 11:01:01+00:00
S,62657.33,0.34538,100785282,2024-02-29 11:01:01+00:00
S,62657.5,0.21028,100785284,2024-02-29 11:01:01+00:00
S,62659.59,0.19503,100783708,2024-02-29 11:01:01+00:00
S,62659.72,0.15,100785286,2024-02-29 11:01:01+00:00
S,62660.04,0.08849,100785288,2024-02-29 11:01:01+00:00
S,62660.18,0.13,100783716,2024-02-29 11:01:01+00:00
S,62660.71,0.13,100783720,2024-02-29 11:01:01+00:00
S,62660.88,0.00933,100783730,2024-02-29 11:01:01+00:00
S,62661.23,0.23701,100780772,2024-02-29 11:01:01+00:00
B,62650.97,0.01,109463351,2024-02-29 11:01:01+00:00
B,62651.08,0.24645,109449139,2024-02-29 11:01:01+00:00
B,62651.1,0.06384,109446991,2024-02-29 11:01:01+00:00
B,62651.64,0.15601,109463349,2024-02-29 11:01:01+00:00
B,62652.39,0.01884,109456003,2024-02-29 11:01:01+00:00
B,62653.48,0.08849,108770179,2024-02-29 11:01:01+00:00
B,62654.23,0.00012,108770177,2024-02-29 11:01:01+00:00
B,62655.1,0.08932,109463347,2024-02-29 11:01:01+00:00
B,62655.13,0.38597,109461357,2024-02-29 11:01:01+00:00
B,62656.65,0.34258,109463345,2024-02-29 11:01:01+00:00
S,62656.66,3.76015,100796612,2024-02-29 11:01:02+00:00
S,62657.31,0.01572,100793024,2024-02-29 11:01:02+00:00
S,62657.32,0.048,100788258,2024-02-29 11:01:02+00:00
S,62657.33,0.34538,100785282,2024-02-29 11:01:02+00:00
S,62657.5,0.13,100785284,2024-02-29 11:01:02+00:00
S,62658.24,0.0938,100794518,2024-02-29 11:01:02+00:00
S,62659.58,0.09005,100793026,2024-02-29 11:01:02+00:00
S,62659.59,0.13379,100783708,2024-02-29 11:01:02+00:00
S,62659.72,0.15,100785286,2024-02-29 11:01:02+00:00
S,62660.04,0.08849,100785288,2024-02-29 11:01:02+00:00
B,62650.01,0.38885,109470281,2024-02-29 11:01:02+00:00
B,62650.1,0.00097,109248875,2024-02-29 11:01:02+00:00
B,62650.19,0.25529,109463355,2024-02-29 11:01:02+00:00
B,62650.38,0.0002,109440467,2024-02-29 11:01:02+00:00
B,62650.68,0.0012,109463353,2024-02-29 11:01:02+00:00
B,62651.1,0.06384,109446991,2024-02-29 11:01:02+00:00
B,62651.27,0.34538,109475325,2024-02-29 11:01:02+00:00
B,62653.51,0.09319,109472995,2024-02-29 11:01:02+00:00
B,62653.52,0.00199,109474235,2024-02-29 11:01:02+00:00
B,62656.65,0.04249,109469411,2024-02-29 11:01:02+00:00
S,62656.66,5.01018,100803210,2024-02-29 11:01:03+00:00
S,62657.28,0.01389,100801922,2024-02-29 11:01:03+00:00
S,62657.29,0.35461,100801292,2024-02-29 11:01:03+00:00
S,62657.32,0.048,100788258,2024-02-29 11:01:03+00:00
S,62657.5,0.13,100785284,2024-02-29 11:01:03+00:00
S,62658.24,0.0938,100794518,2024-02-29 11:01:03+00:00
S,62658.42,0.31913,100798562,2024-02-29 11:01:03+00:00
S,62659.59,0.13379,100783708,2024-02-29 11:01:03+00:00
S,62659.72,0.15,100785286,2024-02-29 11:01:03+00:00
S,62660.03,0.08406,100798564,2024-02-29 11:01:03+00:00
B,62650.01,0.38885,109470281,2024-02-29 11:01:03+00:00
B,62650.1,0.00097,109248875,2024-02-29 11:01:03+00:00
B,62650.19,0.25529,109463355,2024-02-29 11:01:03+00:00
B,62650.38,0.0002,109440467,2024-02-29 11:01:03+00:00
B,62650.68,0.0012,109463353,2024-02-29 11:01:03+00:00
B,62651.1,0.06384,109446991,2024-02-29 11:01:03+00:00
B,62651.27,0.34538,109475325,2024-02-29 11:01:03+00:00
B,62652.21,0.00199,109481789,2024-02-29 11:01:03+00:00
B,62652.97,0.09039,109483429,2024-02-29 11:01:03+00:00
B,62656.65,0.03481,109482553,2024-02-29 11:01:03+00:00
S,62651.11,6.46683,100810132,2024-02-29 11:01:04+00:00
S,62651.28,0.00016,100805210,2024-02-29 11:01:04+00:00
S,62651.39,0.0004,100805212,2024-02-29 11:01:04+00:00
S,62652.33,0.1777,100804222,2024-02-29 11:01:04+00:00
S,62652.51,0.00016,100805216,2024-02-29 11:01:04+00:00
S,62652.97,0.02114,100806242,2024-02-29 11:01:04+00:00
S,62652.98,0.42991,100804226,2024-02-29 11:01:04+00:00
S,62652.99,0.13,100805218,2024-02-29 11:01:04+00:00
S,62653.03,0.0938,100806980,2024-02-29 11:01:04+00:00
S,62653.09,0.094,100804230,2024-02-29 11:01:04+00:00
B,62645.59,0.00016,109484647,2024-02-29 11:01:04+00:00
B,62646.87,0.09955,108106085,2024-02-29 11:01:04+00:00
B,62646.97,0.00676,108560527,2024-02-29 11:01:04+00:00
B,62646.99,0.00017,109427433,2024-02-29 11:01:04+00:00
B,62647.59,0.00016,109484645,2024-02-29 11:01:04+00:00
B,62647.76,0.34538,109490537,2024-02-29 11:01:04+00:00
B,62648.23,0.00801,109463359,2024-02-29 11:01:04+00:00
B,62650.0,0.03878,109343473,2024-02-29 11:01:04+00:00
B,62650.1,0.00097,109484643,2024-02-29 11:01:04+00:00
B,62651.1,0.20726,109487727,2024-02-29 11:01:04+00:00
S,62631.2,2.54256,100822714,2024-02-29 11:01:05+00:00
S,62631.44,0.02091,100824468,2024-02-29 11:01:05+00:00
S,62631.45,0.15734,100817004,2024-02-29 11:01:05+00:00
S,62631.46,0.16342,100822716,2024-02-29 11:01:05+00:00
S,62631.66,0.13,100817010,2024-02-29 11:01:05+00:00
S,62632.66,0.15,100817012,2024-02-29 11:01:05+00:00
S,62632.77,0.63852,100821000,2024-02-29 11:01:05+00:00
S,62632.78,0.22869,100823688,2024-02-29 11:01:05+00:00
S,62632.95,0.13,100814352,2024-02-29 11:01:05+00:00
S,62633.73,0.08849,100817014,2024-02-29 11:01:05+00:00
B,62627.17,0.08849,109493363,2024-02-29 11:01:05+00:00
B,62627.65,0.00016,109484677,2024-02-29 11:01:05+00:00
B,62627.7,0.00014,107948397,2024-02-29 11:01:05+00:00
B,62627.78,0.03997,107981115,2024-02-29 11:01:05+00:00
B,62627.79,0.02425,109506709,2024-02-29 11:01:05+00:00
B,62628.57,0.00065,109411155,2024-02-29 11:01:05+00:00
B,62630.0,0.03472,108426145,2024-02-29 11:01:05+00:00
B,62630.99,0.15407,109505391,2024-02-29 11:01:05+00:00
B,62631.1,0.06386,109203867,2024-02-29 11:01:05+00:00
B,62631.19,1.02284,109505389,2024-02-29 11:01:05+00:00
S,62620.01,0.62112,100838182,2024-02-29 11:01:06+00:00
S,62620.61,0.33229,100838184,2024-02-29 11:01:06+00:00
S,62620.9,0.83238,100838186,2024-02-29 11:01:06+00:00
S,62621.04,0.33237,100838188,2024-02-29 11:01:06+00:00
S,62621.11,3.03254,100838190,2024-02-29 11:01:06+00:00
S,62621.16,0.1559,100835652,2024-02-29 11:01:06+00:00
S,62621.54,0.3105,100838192,2024-02-29 11:01:06+00:00
S,62621.55,0.1799,100833364,2024-02-29 11:01:06+00:00
S,62621.56,0.37953,100835654,2024-02-29 11:01:06+00:00
S,62622.07,0.04725,100831102,2024-02-29 11:01:06+00:00
B,62614.03,0.05459,109521391,2024-02-29 11:01:06+00:00
B,62614.8,0.00014,108768377,2024-02-29 11:01:06+00:00
B,62614.98,0.15079,109518823,2024-02-29 11:01:06+00:00
B,62615.0,0.01097,109510221,2024-02-29 11:01:06+00:00
B,62616.15,0.02,109521389,2024-02-29 11:01:06+00:00
B,62616.91,0.00018,107762591,2024-02-29 11:01:06+00:00
B,62617.55,0.00013,108770189,2024-02-29 11:01:06+00:00
B,62618.81,0.10956,109516221,2024-02-29 11:01:06+00:00
B,62618.92,0.00119,109452693,2024-02-29 11:01:06+00:00
B,62620.0,0.01114,108364955,2024-02-29 11:01:06+00:00
S,62615.01,2.23417,100861838,2024-02-29 11:01:07+00:00
S,62615.25,0.0938,100859544,2024-02-29 11:01:07+00:00
S,62616.08,0.03211,100850052,2024-02-29 11:01:07+00:00
S,62616.15,0.02091,100852338,2024-02-29 11:01:07+00:00
S,62616.36,0.13301,100847772,2024-02-29 11:01:07+00:00
S,62617.56,0.29596,100857254,2024-02-29 11:01:07+00:00
S,62618.81,0.31933,100850060,2024-02-29 11:01:07+00:00
S,62618.82,0.00575,100845508,2024-02-29 11:01:07+00:00
S,62619.07,0.13,100845512,2024-02-29 11:01:07+00:00
